eQTL_id,gene,tissue,distance_tss,lead_variant,beta,permutation_p,bh_permutation_p,discovery,consequence,lead_variant_type,lead_sv,lead_sv_caviar_prob,lead_sv_caviar_rank,h_sv,h_b,h_cis,sv_h_frac,composite
ENSG00000165138.12|Artery_Tibial,ENSG00000165138.12,Artery_Tibial,-558157,LUMPY_DEL_171012,-0.9046,0.000967755,0.0699532585217391,SV,NONCODING,SV,LUMPY_DEL_171012,0.0716353,3,0.0728197,0.18913,0.26195,0.277991,0.00521646
ENSG00000165272.10|Lung,ENSG00000165272.10,Lung,-22955,LUMPY_DEL_170007,0.55084,0.000330929,0.0261378601532033,SV,NONCODING,SV,LUMPY_DEL_170007,0.00241562,39,0.0724247,0.198061,0.270486,0.267758,0.000174951
ENSG00000165300.6|Nerve_Tibial,ENSG00000165300.6,Nerve_Tibial,748390,LUMPY_MEI_113212,-0.236512,7.62444e-05,0.0125531635736527,SV,NONCODING,SV,LUMPY_MEI_113212,0.00773896,38,0.114343,0.132979,0.247322,0.462324,0.000884896
ENSG00000165325.9|Thyroid,ENSG00000165325.9,Thyroid,39678,LUMPY_MEI_106196,-0.940777,8.65807e-05,0.0101069495149378,SV,NONCODING,SV,LUMPY_MEI_106196,0.0177853,11,0.231944,-0.031077,0.231945,0.999996,0.00412519
ENSG00000165359.10|Artery_Tibial,ENSG00000165359.10,Artery_Tibial,-113970,GS_DUP_CNV_X_134530424_134540614,1.10451,0.000412962,0.0380016470701107,SV,NONCODING,SV,GS_DUP_CNV_X_134530424_134540614,0.79915,1,,,,,
ENSG00000165359.10|Nerve_Tibial,ENSG00000165359.10,Nerve_Tibial,-113970,GS_DUP_CNV_X_134530424_134540614,1.73906,4.92435e-06,0.00129851321538462,SV,NONCODING,SV,GS_DUP_CNV_X_134530424_134540614,0.999096,1,,,,,
ENSG00000165359.10|Thyroid,ENSG00000165359.10,Thyroid,-113970,GS_DUP_CNV_X_134530424_134540614,1.49831,8.06401e-06,0.00137320054090361,SV,NONCODING,SV,GS_DUP_CNV_X_134530424_134540614,0.990526,1,0.00284152,-0.001601,0.00284252,0.999648,0.0028146
ENSG00000165359.10|Whole_Blood,ENSG00000165359.10,Whole_Blood,-113970,GS_DUP_CNV_X_134530424_134540614,1.02763,0.00150647,0.0786940196923077,SV,NONCODING,SV,GS_DUP_CNV_X_134530424_134540614,0.27414,1,0.0021078,-0.038815,0.0021088,0.999526,0.000577832
ENSG00000165502.6|Esophagus_Muscularis,ENSG00000165502.6,Esophagus_Muscularis,31484,LUMPY_BND_115002_1,0.891504,0.000169116,0.0196032974511628,SV,NONCODING,SV,LUMPY_BND_115002_1,4.86364e-08,75,0.120534,0.242354,0.362888,0.332152,5.86234e-09
ENSG00000165502.6|Muscle_Skeletal,ENSG00000165502.6,Muscle_Skeletal,31484,LUMPY_BND_115002_1,0.408144,0.00176575,0.0981659637558685,SV,NONCODING,SV,LUMPY_BND_115002_1,1.21226e-06,101,0.0924275,0.024329,0.116756,0.791626,1.12046e-07
ENSG00000165502.6|Nerve_Tibial,ENSG00000165502.6,Nerve_Tibial,31484,LUMPY_BND_115002_1,0.885859,8.72338e-05,0.0141556197112426,SV,NONCODING,SV,LUMPY_BND_115002_1,3.90079e-08,96,0.204174,0.207119,0.411293,0.49642,7.9644e-09
ENSG00000165502.6|Thyroid,ENSG00000165502.6,Thyroid,31484,LUMPY_BND_115002_1,0.948446,8.19514e-07,0.000190540391421488,SV,NONCODING,SV,LUMPY_BND_115002_1,9.51487e-05,58,0.243547,0.068823,0.31237,0.779675,2.31732e-05
ENSG00000165502.6|Whole_Blood,ENSG00000165502.6,Whole_Blood,31484,LUMPY_BND_115002_1,0.462792,0.000225338,0.0171112894057508,SV,NONCODING,SV,LUMPY_BND_115002_1,0.000443669,45,0.0718098,0.311111,0.382921,0.187532,3.18598e-05
ENSG00000165521.11|Whole_Blood,ENSG00000165521.11,Whole_Blood,149742,LUMPY_MEI_116085,0.472436,0.0007867,0.0462828851485148,SV,NONCODING,SV,LUMPY_MEI_116085,0.0378861,7,0.0559328,0.219817,0.27575,0.202839,0.00211908
ENSG00000165621.4|Whole_Blood,ENSG00000165621.4,Whole_Blood,344372,LUMPY_BND_177792_1,-1.11026,0.000976162,0.0559070323277108,SV,NONCODING,SV,LUMPY_BND_177792_1,0.127645,1,0.0678475,0.081241,0.149089,0.455082,0.00866039
ENSG00000165633.8|Heart_Left_Ventricle,ENSG00000165633.8,Heart_Left_Ventricle,-45237,LUMPY_MEI_101048,-0.473208,0.000279568,0.0511763532598425,SV,NONCODING,SV,LUMPY_MEI_101048,0.0149518,24,0.288714,0.355302,0.644016,0.448303,0.00431679
ENSG00000165644.6|Esophagus_Muscularis,ENSG00000165644.6,Esophagus_Muscularis,116074,LUMPY_DUP_176778,0.568789,0.00071665,0.0626678992982456,SV,NONCODING,SV,LUMPY_DUP_176778,0.0837032,1,,,,,
ENSG00000165730.10|Muscle_Skeletal,ENSG00000165730.10,Muscle_Skeletal,47040,LUMPY_MEI_101565,0.649304,5.08296e-05,0.0060469344241206,SV,NONCODING,SV,LUMPY_MEI_101565,9.53297e-05,101,0.0454585,0.343841,0.3893,0.11677,4.33355e-06
ENSG00000165752.12|Muscle_Skeletal,ENSG00000165752.12,Muscle_Skeletal,30850,LUMPY_DEL_103419,-0.531689,0.000354068,0.029308412,SV,NONCODING,SV,LUMPY_DEL_103419,0.000584392,47,0.030179,0.515903,0.546082,0.0552646,1.76364e-05
ENSG00000165752.12|Whole_Blood,ENSG00000165752.12,Whole_Blood,30850,LUMPY_DEL_103419,-0.625965,2.96415e-05,0.00289925585185185,SV,NONCODING,SV,LUMPY_DEL_103419,7.48655e-13,101,0.00341562,0.469268,0.472684,0.00722602,2.55712e-15
ENSG00000165806.15|Adipose_Subcutaneous,ENSG00000165806.15,Adipose_Subcutaneous,10728,LUMPY_DUP_176839,0.615534,8.62107e-05,0.0111457524318841,SV,NONCODING,SV,LUMPY_DUP_176839,1.25861e-05,46,0.0934281,0.311101,0.404529,0.230955,1.1759e-06
ENSG00000165806.15|Cells_Transformed_fibroblasts,ENSG00000165806.15,Cells_Transformed_fibroblasts,10728,LUMPY_DUP_176839,0.747168,7.73262e-06,0.000716576415590551,SV,NONCODING,SV,LUMPY_DUP_176839,2.68622e-12,101,0.0200487,0.398831,0.41888,0.0478627,5.38552e-14
ENSG00000165806.15|Skin_Sun_Exposed_Lower_leg,ENSG00000165806.15,Skin_Sun_Exposed_Lower_leg,10728,LUMPY_DUP_176839,0.729437,2.22414e-05,0.00420071020965517,SV,NONCODING,SV,LUMPY_DUP_176839,0.000742963,37,0.0698672,0.216004,0.285871,0.244401,5.19087e-05
ENSG00000165819.7|Cells_Transformed_fibroblasts,ENSG00000165819.7,Cells_Transformed_fibroblasts,-333815,LUMPY_DEL_114168,-0.620411,0.00111335,0.0479963961538461,SV,NONCODING,SV,LUMPY_DEL_114168,0.0308504,9,0.0964968,0.380205,0.476702,0.202426,0.00297696
ENSG00000165874.8|Artery_Tibial,ENSG00000165874.8,Artery_Tibial,242717,GS_DUP_CNV_10_47140309_47151357,0.277178,2.19253e-05,0.00298783131912568,SV,NONCODING,SV,GS_DUP_CNV_10_47140309_47151357,0.924949,1,0.192496,0.033723,0.226219,0.850928,0.178049
ENSG00000165874.8|Cells_Transformed_fibroblasts,ENSG00000165874.8,Cells_Transformed_fibroblasts,491907,GS_MIXED_CNV_10_47389499_47395125,0.302672,9.30972e-05,0.00637012178372093,SV,NONCODING,SV,GS_MIXED_CNV_10_47389499_47395125,0.832743,1,0.179404,0.01231,0.191714,0.93579,0.149397
ENSG00000166035.6|Whole_Blood,ENSG00000166035.6,Whole_Blood,73647,LUMPY_DUP_178418,0.931697,2.78428e-05,0.00273457715041322,SV,NONCODING,SV,LUMPY_DUP_178418,0.223218,2,0.0926738,0.076202,0.168876,0.548769,0.0206865
ENSG00000166135.9|Whole_Blood,ENSG00000166135.9,Whole_Blood,-136079,LUMPY_DEL_102406,-0.324433,3.59208e-06,0.000454130624680851,SV,NONCODING,SV,LUMPY_DEL_102406,1.71681e-05,101,0.0074538,0.31876,0.326214,0.0228494,1.27968e-07
ENSG00000166136.11|Whole_Blood,ENSG00000166136.11,Whole_Blood,-431847,LUMPY_BND_46595_2,-0.352467,0.000548766,0.0352515413189189,SV,NONCODING,SV,LUMPY_BND_46595_2,0.159229,1,0.089515,0.002462,0.091977,0.973232,0.0142534
ENSG00000166140.13|Cells_Transformed_fibroblasts,ENSG00000166140.13,Cells_Transformed_fibroblasts,-246062,LUMPY_BND_22285_2,0.488045,0.000603349,0.0294715293609959,SV,NONCODING,SV,LUMPY_BND_22285_2,4.46869e-12,101,0.00257394,0.60444,0.607014,0.00424033,1.15021e-14
ENSG00000166199.8|Cells_Transformed_fibroblasts,ENSG00000166199.8,Cells_Transformed_fibroblasts,7265,LUMPY_DEL_104912,-0.228122,0.000232163,0.0135703286799007,SV,NONCODING,SV,LUMPY_DEL_104912,0.0138213,12,0.0863067,0.243677,0.329984,0.261548,0.00119287
ENSG00000166321.9|Adipose_Subcutaneous,ENSG00000166321.9,Adipose_Subcutaneous,-71534,LUMPY_MEI_101674,-1.00371,2.56709e-05,0.00406511612899408,SV,NONCODING,SV,LUMPY_MEI_101674,0.00328745,101,0.0127892,0.190998,0.203787,0.0627576,4.20439e-05
ENSG00000166321.9|Artery_Tibial,ENSG00000166321.9,Artery_Tibial,-71534,LUMPY_MEI_101674,-1.03007,0.000574013,0.0485245294711864,SV,NONCODING,SV,LUMPY_MEI_101674,0.00252273,101,,,,,
ENSG00000166321.9|Cells_Transformed_fibroblasts,ENSG00000166321.9,Cells_Transformed_fibroblasts,-71534,LUMPY_MEI_101674,-0.736568,2.58731e-09,5.63889840555556e-07,SV,NONCODING,SV,LUMPY_MEI_101674,0.000979089,101,0.246741,0.282943,0.529684,0.465827,0.000241581
ENSG00000166321.9|Esophagus_Mucosa,ENSG00000166321.9,Esophagus_Mucosa,-71534,LUMPY_MEI_101674,-0.733353,0.000850084,0.0618194608863636,SV,NONCODING,SV,LUMPY_MEI_101674,0.00485474,101,0.0151012,0.509342,0.524443,0.0287947,7.33124e-05
ENSG00000166321.9|Esophagus_Muscularis,ENSG00000166321.9,Esophagus_Muscularis,-71534,LUMPY_MEI_101674,-1.32398,5.46782e-08,1.97491318898551e-05,SV,NONCODING,SV,LUMPY_MEI_101674,3.46874e-05,101,0.206913,0.139582,0.346495,0.59716,7.17727e-06
ENSG00000166321.9|Lung,ENSG00000166321.9,Lung,-71534,LUMPY_MEI_101674,-0.728987,2.29346e-08,6.52420195e-06,SV,NONCODING,SV,LUMPY_MEI_101674,0.00176535,93,0.17719,0.073572,0.250762,0.706606,0.000312802
ENSG00000166321.9|Muscle_Skeletal,ENSG00000166321.9,Muscle_Skeletal,-71534,LUMPY_MEI_101674,-0.629117,0.000537722,0.0409151010415335,SV,NONCODING,SV,LUMPY_MEI_101674,0.00154022,101,,,,,
ENSG00000166321.9|Nerve_Tibial,ENSG00000166321.9,Nerve_Tibial,-71534,LUMPY_MEI_101674,-1.07774,8.63428e-06,0.00207267491895652,SV,NONCODING,SV,LUMPY_MEI_101674,0.00332365,101,0.257582,0.341579,0.599161,0.429904,0.000856112
ENSG00000166321.9|Thyroid,ENSG00000166321.9,Thyroid,-71534,LUMPY_MEI_101674,-1.00379,1.58659e-05,0.00239976002526882,SV,NONCODING,SV,LUMPY_MEI_101674,0.00182284,101,,,,,
ENSG00000166321.9|Whole_Blood,ENSG00000166321.9,Whole_Blood,-71534,LUMPY_MEI_101674,-0.883487,0.000107744,0.00904897311660777,SV,NONCODING,SV,LUMPY_MEI_101674,0.00961292,38,0.0642047,0.030586,0.0947907,0.677331,0.000617195
ENSG00000166501.8|Artery_Tibial,ENSG00000166501.8,Artery_Tibial,63565,LUMPY_DEL_119893,-0.746453,1.34026e-06,0.000276226478347107,SV,NONCODING,SV,LUMPY_DEL_119893,5.66247e-08,40,0.10144,0.142445,0.243885,0.415934,5.74401e-09
ENSG00000166503.4|Esophagus_Mucosa,ENSG00000166503.4,Esophagus_Mucosa,-102568,LUMPY_MEI_118665,0.3922,0.00157839,0.0984168542718447,SV,NONCODING,SV,LUMPY_MEI_118665,0.00566294,38,0.11726,0.058348,0.175608,0.667737,0.000664036
ENSG00000166664.9|Esophagus_Muscularis,ENSG00000166664.9,Esophagus_Muscularis,89605,GS_MIXED_CNV_15_30775657_30782739,0.668491,0.000141279,0.017175391404878,SV,NONCODING,SV,GS_MIXED_CNV_15_30775657_30782739,0.0095664,3,0.205671,0.237832,0.443503,0.463742,0.00196753
ENSG00000166788.5|Skin_Sun_Exposed_Lower_leg,ENSG00000166788.5,Skin_Sun_Exposed_Lower_leg,37584,LUMPY_DEL_104159,0.556015,0.000710332,0.0704824353333333,SV,NONCODING,SV,LUMPY_DEL_104159,0.0747865,2,0.0316364,0.290655,0.322291,0.0981609,0.00236598
ENSG00000166822.8|Nerve_Tibial,ENSG00000166822.8,Nerve_Tibial,3921,LUMPY_BND_16735_2,-0.509609,0.000697135,0.0678081739574468,SV,NONCODING,SV,LUMPY_BND_16735_2,0.0259324,7,0.0435783,0.528898,0.572476,0.0761225,0.00113009
ENSG00000166847.5|Cells_Transformed_fibroblasts,ENSG00000166847.5,Cells_Transformed_fibroblasts,-185690,LUMPY_DUP_178596,0.465281,1.28203e-07,1.88602638375e-05,SV,NONCODING,SV,LUMPY_DUP_178596,1.31079e-06,40,0.135607,0.279707,0.415314,0.326517,1.77752e-07
ENSG00000166847.5|Esophagus_Mucosa,ENSG00000166847.5,Esophagus_Mucosa,-185690,LUMPY_DUP_178596,0.627228,0.000166287,0.0172332575951417,SV,NONCODING,SV,LUMPY_DUP_178596,6.07937e-14,63,0.0840005,0.432335,0.516336,0.162686,5.1067e-15
ENSG00000166847.5|Lung,ENSG00000166847.5,Lung,-185690,LUMPY_DUP_178596,0.399344,0.000129014,0.0126026769415808,SV,NONCODING,SV,LUMPY_DUP_178596,6.67952e-13,92,0.0690254,0.208948,0.277973,0.248317,4.61057e-14
ENSG00000166847.5|Whole_Blood,ENSG00000166847.5,Whole_Blood,-185690,LUMPY_DUP_178596,0.513738,1.43935e-06,0.000196611901149425,SV,NONCODING,SV,LUMPY_DUP_178596,2.77326e-24,91,0.0574177,0.277816,0.335234,0.171277,1.59234e-25
ENSG00000166928.6|Artery_Tibial,ENSG00000166928.6,Artery_Tibial,21139,LUMPY_BND_105301_1,0.516811,0.000808125,0.0627819976635514,SV,NONCODING,SV,LUMPY_BND_105301_1,0.000248411,58,0.112583,0.229099,0.341682,0.329496,2.79669e-05
ENSG00000166938.8|Cells_Transformed_fibroblasts,ENSG00000166938.8,Cells_Transformed_fibroblasts,120984,LUMPY_DEL_118181,0.469492,0.00125899,0.0531077179569892,SV,NONCODING,SV,LUMPY_DEL_118181,0.00290921,81,0.08362,0.278024,0.361644,0.231222,0.000243268
ENSG00000166974.8|Esophagus_Muscularis,ENSG00000166974.8,Esophagus_Muscularis,105080,LUMPY_MEI_124465,0.523915,0.00118575,0.090904906196319,SV,NONCODING,SV,LUMPY_MEI_124465,0.00816132,27,0.1042,0.198466,0.302666,0.344274,0.00085041
ENSG00000167077.8|Cells_Transformed_fibroblasts,ENSG00000167077.8,Cells_Transformed_fibroblasts,44988,LUMPY_MEI_138315,-0.930535,7.76144e-09,1.49744897311475e-06,SV,NONCODING,SV,LUMPY_MEI_138315,0.000525114,101,0.126133,0.113809,0.239942,0.525681,6.62342e-05
ENSG00000167077.8|Esophagus_Mucosa,ENSG00000167077.8,Esophagus_Mucosa,44988,LUMPY_MEI_138315,-0.639597,0.000294464,0.0270168081433692,SV,NONCODING,SV,LUMPY_MEI_138315,0.00782021,47,0.163155,0.3488,0.511955,0.31869,0.00127591
ENSG00000167077.8|Esophagus_Muscularis,ENSG00000167077.8,Esophagus_Muscularis,44988,LUMPY_MEI_138315,-0.965486,0.000479295,0.0461196524710425,SV,NONCODING,SV,LUMPY_MEI_138315,0.00509805,63,0.150363,0.017716,0.168079,0.894597,0.000766558
ENSG00000167077.8|Whole_Blood,ENSG00000167077.8,Whole_Blood,44988,LUMPY_MEI_138315,-0.661423,1.20585e-05,0.00126817003539823,SV,NONCODING,SV,LUMPY_MEI_138315,0.00181254,94,0.140916,-0.007365,0.140917,0.999993,0.000255416
ENSG00000167173.14|Cells_Transformed_fibroblasts,ENSG00000167173.14,Cells_Transformed_fibroblasts,379572,LUMPY_BND_28051_1,-0.286436,0.00218096,0.0817443256050955,SV,NONCODING,SV,LUMPY_BND_28051_1,0.184117,1,0.106383,0.020302,0.126685,0.839744,0.0195869
ENSG00000167397.10|Artery_Tibial,ENSG00000167397.10,Artery_Tibial,7585,LUMPY_BND_67892_2,-1.28518,0.000858327,0.0652590205060976,SV,NONCODING,SV,LUMPY_BND_67892_2,0.218443,1,0.0670015,-0.03607,0.0670025,0.999985,0.014636
ENSG00000167525.9|Adipose_Subcutaneous,ENSG00000167525.9,Adipose_Subcutaneous,-18976,LUMPY_DEL_122205,-0.860551,0.000127391,0.0157107739262673,SV,NONCODING,SV,LUMPY_DEL_122205,0.00248344,33,,,,,
ENSG00000167525.9|Cells_Transformed_fibroblasts,ENSG00000167525.9,Cells_Transformed_fibroblasts,-18976,LUMPY_DEL_122205,-1.24711,0.000101628,0.00685421164469914,SV,NONCODING,SV,LUMPY_DEL_122205,0.00360371,47,0.0778162,0.01029,0.0881062,0.883209,0.000280427
ENSG00000167525.9|Esophagus_Mucosa,ENSG00000167525.9,Esophagus_Mucosa,-18976,LUMPY_DEL_122205,-1.11207,4.2243e-05,0.00584506115675676,SV,NONCODING,SV,LUMPY_DEL_122205,0.000210801,33,0.15012,0.053537,0.203657,0.737122,3.16454e-05
ENSG00000167525.9|Nerve_Tibial,ENSG00000167525.9,Nerve_Tibial,-18976,LUMPY_DEL_122205,-0.773752,0.000412374,0.0470298841493776,SV,NONCODING,SV,LUMPY_DEL_122205,7.94053e-05,79,0.0138314,0.377162,0.390993,0.035375,1.09829e-06
ENSG00000167525.9|Skin_Sun_Exposed_Lower_leg,ENSG00000167525.9,Skin_Sun_Exposed_Lower_leg,-18976,LUMPY_DEL_122205,-0.9017540000000001,0.000127444,0.0170252750439024,SV,NONCODING,SV,LUMPY_DEL_122205,0.000769627,29,,,,,
ENSG00000167525.9|Thyroid,ENSG00000167525.9,Thyroid,-18976,LUMPY_DEL_122205,-0.840069,0.00103737,0.0713377401219512,SV,NONCODING,SV,LUMPY_DEL_122205,0.000775847,93,0.10574,0.053902,0.159642,0.662357,8.20381e-05
ENSG00000167525.9|Whole_Blood,ENSG00000167525.9,Whole_Blood,-18976,LUMPY_DEL_122205,-0.728009,1.23002e-05,0.00128789054449339,SV,NONCODING,SV,LUMPY_DEL_122205,8.06274e-124,83,0.156946,-0.001037,0.156947,0.999994,1.26541e-124
ENSG00000167528.8|Muscle_Skeletal,ENSG00000167528.8,Muscle_Skeletal,-34555,GS_DEL_CNV_12_48708543_48710642,0.195591,0.00152081,0.0888979159012346,SV,NONCODING,SV,GS_DEL_CNV_12_48708543_48710642,6.51388e-12,101,-0.0074449,0.441024,0.441025,2.26745e-06,0.0
ENSG00000167528.8|Whole_Blood,ENSG00000167528.8,Whole_Blood,-34555,GS_DEL_CNV_12_48708543_48710642,-0.140186,0.000876928,0.0507124688661801,SV,NONCODING,SV,GS_DEL_CNV_12_48708543_48710642,8.23192e-36,101,0.00532318,0.292063,0.297386,0.0178999,4.382e-38
ENSG00000167549.14|Thyroid,ENSG00000167549.14,Thyroid,259623,LUMPY_BND_122238_1,0.848364,4.04383e-08,1.44006416949367e-05,SV,NONCODING,SV,LUMPY_BND_122238_1,6.99812e-07,101,0.115898,0.148682,0.26458,0.438045,8.11068e-08
ENSG00000167632.10|Cells_Transformed_fibroblasts,ENSG00000167632.10,Cells_Transformed_fibroblasts,-485,LUMPY_DEL_168800,-0.531905,0.000373214,0.0201023138032037,SV,NONCODING,SV,LUMPY_DEL_168800,0.111425,1,0.106235,0.215941,0.322176,0.329742,0.0118372
ENSG00000167632.10|Whole_Blood,ENSG00000167632.10,Whole_Blood,-485,LUMPY_DEL_168800,-0.373384,0.000417264,0.0284169935587393,SV,NONCODING,SV,LUMPY_DEL_168800,0.000719357,8,0.0801594,0.340976,0.421135,0.190341,5.76632e-05
ENSG00000167674.10|Muscle_Skeletal,ENSG00000167674.10,Muscle_Skeletal,-890908,LUMPY_DEL_126142,0.500769,0.000159431,0.0149184564980237,SV,NONCODING,SV,LUMPY_DEL_126142,0.21312,1,0.0734993,0.49645,0.569949,0.128958,0.0156642
ENSG00000167720.8|Adipose_Subcutaneous,ENSG00000167720.8,Adipose_Subcutaneous,-15275,LUMPY_DEL_121606,-0.530311,0.000653588,0.0571611831895425,SV,NONCODING,SV,LUMPY_DEL_121606,0.000453196,101,-0.0287417,0.556307,0.556308,1.79757e-06,0.0
ENSG00000167863.7|Artery_Tibial,ENSG00000167863.7,Artery_Tibial,-2481,LUMPY_MEI_123299,0.427879,0.00143931,0.0937786002088773,SV,NONCODING,SV,LUMPY_MEI_123299,0.000212837,46,0.0798057,0.084028,0.163834,0.487114,1.69856e-05
ENSG00000167900.7|Muscle_Skeletal,ENSG00000167900.7,Muscle_Skeletal,-970987,LUMPY_DEL_123365,0.611336,0.000550376,0.0413638140444444,SV,NONCODING,SV,LUMPY_DEL_123365,0.0734979,2,0.0384025,0.378841,0.417243,0.0920386,0.0028225
ENSG00000167904.10|Adipose_Subcutaneous,ENSG00000167904.10,Adipose_Subcutaneous,-9273,LUMPY_DEL_166476,0.598071,0.00106449,0.0829054085465116,SV,NONCODING,SV,LUMPY_DEL_166476,0.00029619,101,0.0464139,0.193767,0.240181,0.193246,1.37473e-05
ENSG00000167904.10|Artery_Tibial,ENSG00000167904.10,Artery_Tibial,-9273,LUMPY_DEL_166476,0.572265,0.00105591,0.0741559721008403,SV,NONCODING,SV,LUMPY_DEL_166476,0.00280037,101,0.0940875,0.083001,0.177089,0.531302,0.00026348
ENSG00000167992.8|Whole_Blood,ENSG00000167992.8,Whole_Blood,44904,LUMPY_DEL_105323,-0.876018,0.000567299,0.0359037902902375,SV,NONCODING,SV,LUMPY_DEL_105323,0.240836,1,0.0992075,0.203113,0.30232,0.328153,0.0238927
ENSG00000168038.6|Artery_Aorta,ENSG00000168038.6,Artery_Aorta,-182429,LUMPY_MEI_140006,0.947111,3.67333e-08,2.278933932e-05,SV,NONCODING,SV,LUMPY_MEI_140006,1.02411e-07,101,0.240984,0.087953,0.328937,0.732614,2.46794e-08
ENSG00000168038.6|Artery_Tibial,ENSG00000168038.6,Artery_Tibial,-182429,LUMPY_MEI_140006,0.771853,4.90463e-05,0.00582436490190476,SV,NONCODING,SV,LUMPY_MEI_140006,0.000329007,101,0.0425292,0.22097,0.263499,0.161402,1.39924e-05
ENSG00000168038.6|Cells_Transformed_fibroblasts,ENSG00000168038.6,Cells_Transformed_fibroblasts,-182429,LUMPY_MEI_140006,0.908859,2.25496e-07,3.17827835209581e-05,SV,NONCODING,SV,LUMPY_MEI_140006,4.46563e-07,100,0.0811769,0.174119,0.255296,0.317972,3.62506e-08
ENSG00000168038.6|Esophagus_Mucosa,ENSG00000168038.6,Esophagus_Mucosa,-182429,LUMPY_MEI_140006,0.689254,0.00069362,0.0525304282840237,SV,NONCODING,SV,LUMPY_MEI_140006,3.85374e-05,101,0.0552103,0.152138,0.207348,0.266268,2.12766e-06
ENSG00000168038.6|Esophagus_Muscularis,ENSG00000168038.6,Esophagus_Muscularis,-182429,LUMPY_MEI_140006,0.628883,0.000113873,0.0144058015532995,SV,NONCODING,SV,LUMPY_MEI_140006,0.00321516,101,0.0933125,0.09942,0.192733,0.484156,0.000300015
ENSG00000168038.6|Nerve_Tibial,ENSG00000168038.6,Nerve_Tibial,-182429,LUMPY_MEI_140006,0.721047,0.000216524,0.0302956845714286,SV,NONCODING,SV,LUMPY_MEI_140006,0.000778685,101,0.113423,0.102567,0.21599,0.525131,8.83208e-05
ENSG00000168038.6|Skin_Sun_Exposed_Lower_leg,ENSG00000168038.6,Skin_Sun_Exposed_Lower_leg,-182429,LUMPY_MEI_140006,1.08906,0.000107812,0.0148368815678392,SV,NONCODING,SV,LUMPY_MEI_140006,0.00451077,59,0.0964452,0.057703,0.154148,0.625665,0.000435042
ENSG00000168038.6|Thyroid,ENSG00000168038.6,Thyroid,-182429,LUMPY_MEI_140006,0.794407,0.000166229,0.0168220160323741,SV,NONCODING,SV,LUMPY_MEI_140006,0.00340213,101,0.115092,0.135007,0.250099,0.460186,0.000391558
ENSG00000168038.6|Whole_Blood,ENSG00000168038.6,Whole_Blood,-182429,LUMPY_MEI_140006,0.490327,0.000827834,0.0483438784078624,SV,NONCODING,SV,LUMPY_MEI_140006,0.000121822,101,-0.00251168,0.296044,0.296045,3.37786e-06,0.0
ENSG00000168077.9|Thyroid,ENSG00000168077.9,Thyroid,192675,LUMPY_MEI_165679,0.419816,0.000867221,0.062397770826087,SV,NONCODING,SV,LUMPY_MEI_165679,1.91281e-06,97,0.0698103,0.313006,0.382816,0.18236,1.33534e-07
ENSG00000168090.5|Lung,ENSG00000168090.5,Lung,641009,LUMPY_DEL_162908,0.380344,0.000679467,0.0466496048062954,SV,NONCODING,SV,LUMPY_DEL_162908,0.0769687,2,,,,,
ENSG00000168237.13|Esophagus_Mucosa,ENSG00000168237.13,Esophagus_Mucosa,388744,LUMPY_MEI_140290,-0.359676,0.000883852,0.0635529311685393,SV,NONCODING,SV,LUMPY_MEI_140290,0.0116289,21,0.12709,0.115794,0.242884,0.523254,0.00147792
ENSG00000168255.14|Artery_Tibial,ENSG00000168255.14,Artery_Tibial,-485066,LUMPY_DEL_162952,-0.840728,0.000485957,0.0432700924199288,SV,NONCODING,SV,LUMPY_DEL_162952,0.0214416,12,0.118353,0.256391,0.374744,0.315824,0.00253768
ENSG00000168309.12|Artery_Tibial,ENSG00000168309.12,Artery_Tibial,511896,LUMPY_MEI_140452,-0.310189,0.00138988,0.0921830517021277,SV,NONCODING,SV,LUMPY_MEI_140452,0.0266168,9,0.139332,0.297031,0.436363,0.319303,0.00370857
ENSG00000168333.9|Muscle_Skeletal,ENSG00000168333.9,Muscle_Skeletal,42320,LUMPY_DEL_166278,0.527258,3.17643e-05,0.00408689151195652,SV,NONCODING,SV,LUMPY_DEL_166278,1.72627e-08,100,0.110849,0.083812,0.194661,0.569446,1.91355e-09
ENSG00000168386.14|Cells_Transformed_fibroblasts,ENSG00000168386.14,Cells_Transformed_fibroblasts,-203726,LUMPY_DEL_141544,-0.611761,7.39454e-05,0.00524255067831325,SV,NONCODING,SV,LUMPY_DEL_141544,0.0243589,8,0.116141,0.002412,0.118553,0.979655,0.00282907
ENSG00000168411.9|Cells_Transformed_fibroblasts,ENSG00000168411.9,Cells_Transformed_fibroblasts,-240013,GS_DUP_CNV_16_74455110_74460766,-0.070445,0.00104679,0.0457980353531598,SV,NONCODING,SV,GS_DUP_CNV_16_74455110_74460766,0.0103329,28,0.0347459,0.333961,0.368707,0.0942372,0.000359026
ENSG00000168496.3|Muscle_Skeletal,ENSG00000168496.3,Muscle_Skeletal,381974,LUMPY_DEL_105344,0.452502,0.00103943,0.069122095,SV,NONCODING,SV,LUMPY_DEL_105344,0.0272737,7,0.0195419,0.228406,0.247948,0.0788145,0.00053298
ENSG00000168765.11|Adipose_Subcutaneous,ENSG00000168765.11,Adipose_Subcutaneous,28228,GS_MIXED_CNV_1_110226931_110229033,0.291975,1.39917e-07,4.02629973548387e-05,SV,NONCODING,SV,GS_MIXED_CNV_1_110226931_110229033,0.997561,1,0.132401,0.273891,0.406292,0.325876,0.132078
